Year,Vehicle_ID,Route_Type,Weather,Distance_Travelled_km,Vehicle_Age_km,Efficiency_kWh_per_km,Energy_Consumption_kWh,Charging_Cost_USD,Maintenance_Cost_USD,Operational_Cost_USD
2022-05-01,EV044,highway,mild,1266.86,206123.36,0.2912,368.94,44.27,0,44.27
2022-05-08,EV044,rural,mild,963.93,207087.28999999998,0.2914,280.91,70.23,0,70.23
2022-05-15,EV044,rural,mild,1194.05,208281.33999999997,0.2917,348.25,41.79,0,41.79
2022-05-22,EV044,rural,mild,702.0,208983.33999999997,0.2918,204.84,61.45,0,61.45
2022-05-29,EV044,rural,mild,824.37,209807.70999999996,0.292,240.68,60.17,0,60.17
2022-06-05,EV044,urban,hot,425.12,210232.82999999996,0.292,136.57,16.39,200,216.39
2022-06-12,EV044,rural,hot,977.03,211209.85999999996,0.2922,314.08,78.52,0,78.52
2022-06-19,EV044,urban,hot,332.73,211542.58999999997,0.2923,106.99,26.75,0,26.75
2022-06-26,EV044,highway,hot,1015.43,212558.01999999996,0.2925,326.73,39.21,0,39.21
2022-07-03,EV044,rural,hot,656.17,213214.18999999997,0.2926,211.23,25.35,0,25.35
2022-07-10,EV044,urban,hot,286.18,213500.36999999997,0.2927,92.14,27.64,0,27.64
2022-07-17,EV044,highway,hot,1492.53,214992.89999999997,0.293,481.04,144.31,0,144.31
2022-07-24,EV044,urban,hot,672.84,215665.73999999996,0.2931,216.95,54.24,0,54.24
2022-07-31,EV044,urban,hot,229.16,215894.89999999997,0.2932,73.9,8.87,0,8.87
2022-08-07,EV044,urban,hot,335.39,216230.28999999998,0.2932,108.19,27.05,0,27.05
2022-08-14,EV044,rural,hot,1063.75,217294.03999999998,0.2935,343.38,103.01,0,103.01
2022-08-21,EV044,rural,hot,936.58,218230.61999999997,0.2936,302.53,36.3,0,36.3
2022-08-28,EV044,urban,hot,390.02,218620.63999999996,0.2937,126.01,31.5,0,31.5
2022-09-04,EV044,highway,mild,805.54,219426.17999999996,0.2939,236.74,71.02,0,71.02
2022-09-11,EV044,highway,mild,1391.65,220817.82999999996,0.2942,409.37,102.34,0,102.34
2022-09-18,EV044,rural,mild,527.83,221345.65999999995,0.2943,155.32,46.6,0,46.6
2022-09-25,EV044,highway,mild,1436.39,222782.04999999996,0.2946,423.1,50.77,0,50.77
2022-10-02,EV044,highway,mild,1684.31,224466.35999999996,0.2949,496.69,149.01,0,149.01
2022-10-09,EV044,highway,mild,1168.42,225634.77999999997,0.2951,344.83,86.21,0,86.21
2022-10-16,EV044,highway,mild,1265.5,226900.27999999997,0.2954,373.8,112.14,0,112.14
2022-10-23,EV044,urban,mild,229.58,227129.85999999996,0.2954,67.82,16.95,0,16.95
2022-10-30,EV044,urban,mild,503.79,227633.64999999997,0.2955,148.88,37.22,0,37.22
2022-11-06,EV044,urban,mild,606.83,228240.47999999995,0.2956,179.41,44.85,0,44.85
2022-11-13,EV044,highway,mild,927.71,229168.18999999994,0.2958,274.45,68.61,0,68.61
2022-11-20,EV044,rural,mild,1136.09,230304.27999999994,0.2961,336.35,40.36,0,40.36
2022-11-27,EV044,rural,mild,950.84,231255.11999999994,0.2963,281.69,33.8,0,33.8
2022-12-04,EV044,rural,cold,786.19,232041.30999999994,0.2964,267.99,80.4,0,80.4
2022-12-11,EV044,highway,cold,1311.62,233352.92999999993,0.2967,447.49,111.87,0,111.87
2022-12-18,EV044,rural,cold,650.5,234003.42999999993,0.2968,222.03,55.51,0,55.51
2022-12-25,EV044,rural,cold,630.61,234634.03999999992,0.2969,215.33,25.84,0,25.84
2023-01-01,EV044,rural,cold,955.54,235589.57999999993,0.2971,326.49,81.62,0,81.62
2023-01-08,EV044,rural,cold,748.5,236338.07999999993,0.2973,255.88,63.97,0,63.97
2023-01-15,EV044,highway,cold,1443.89,237781.96999999994,0.2976,494.08,59.29,0,59.29
2023-01-22,EV044,urban,cold,596.18,238378.14999999994,0.2977,204.09,61.23,0,61.23
2023-01-29,EV044,rural,cold,826.11,239204.25999999992,0.2978,282.96,33.96,0,33.96
2023-02-05,EV044,highway,cold,1363.89,240568.14999999994,0.2981,467.58,116.89,200,316.89
2023-02-12,EV044,urban,cold,232.97,240801.11999999994,0.2982,79.88,19.97,200,219.97
2023-02-19,EV044,rural,cold,978.93,241780.04999999993,0.2984,335.88,100.76,0,100.76
2023-02-26,EV044,urban,cold,445.8,242225.84999999992,0.2984,153.0,18.36,0,18.36
2023-03-05,EV044,urban,mild,269.96,242495.8099999999,0.2985,80.58,24.17,0,24.17
2023-03-12,EV044,urban,mild,617.89,243113.69999999992,0.2986,184.52,55.36,0,55.36
2023-03-19,EV044,highway,mild,1538.19,244651.88999999993,0.2989,459.81,137.94,0,137.94
2023-03-26,EV044,urban,mild,215.13,244867.01999999993,0.299,64.32,19.3,0,19.3
2023-04-02,EV044,highway,mild,1164.11,246031.12999999992,0.2992,348.31,87.08,0,87.08
2023-04-09,EV044,rural,mild,1162.3,247193.4299999999,0.2994,348.04,104.41,0,104.41
2023-04-16,EV044,urban,mild,664.95,247858.37999999992,0.2996,199.2,23.9,0,23.9
2023-04-23,EV044,highway,mild,843.68,248702.0599999999,0.2997,252.88,75.86,0,75.86
2023-04-30,EV044,rural,mild,699.81,249401.8699999999,0.2999,209.86,25.18,0,25.18
2023-05-07,EV044,rural,mild,1115.98,250517.84999999992,0.3001,334.91,40.19,500,540.19
2023-05-14,EV044,urban,mild,609.6,251127.44999999992,0.3002,183.02,45.76,0,45.76
2023-05-21,EV044,urban,mild,502.12,251629.56999999992,0.3003,150.8,37.7,0,37.7
2023-05-28,EV044,rural,mild,954.45,252584.01999999993,0.3005,286.83,34.42,0,34.42
2023-06-04,EV044,urban,hot,635.39,253219.40999999995,0.3006,210.13,25.22,0,25.22
2023-06-11,EV044,highway,hot,1892.52,255111.92999999993,0.301,626.66,188.0,0,188.0
2023-06-18,EV044,urban,hot,412.03,255523.95999999993,0.3011,136.47,34.12,0,34.12
2023-06-25,EV044,rural,hot,1148.42,256672.37999999995,0.3013,380.66,45.68,0,45.68
2023-07-02,EV044,rural,hot,537.19,257209.56999999995,0.3014,178.12,44.53,0,44.53
2023-07-09,EV044,urban,hot,471.85,257681.41999999995,0.3015,156.51,18.78,0,18.78
2023-07-16,EV044,rural,hot,740.12,258421.53999999995,0.3017,245.61,61.4,0,61.4
2023-07-23,EV044,urban,hot,408.34,258829.87999999995,0.3018,135.55,16.27,0,16.27
2023-07-30,EV044,urban,hot,627.69,259457.56999999995,0.3019,208.44,25.01,0,25.01
2023-08-06,EV044,rural,hot,669.54,260127.10999999996,0.302,222.44,55.61,0,55.61
2023-08-13,EV044,urban,hot,427.43,260554.53999999995,0.3021,142.04,17.04,0,17.04
2023-08-20,EV044,highway,hot,1573.52,262128.05999999994,0.3024,523.46,62.82,0,62.82
2023-08-27,EV044,rural,hot,728.72,262856.7799999999,0.3026,242.54,60.63,0,60.63
2023-09-03,EV044,highway,mild,1736.87,264593.6499999999,0.3029,526.13,131.53,0,131.53
2023-09-10,EV044,urban,mild,683.21,265276.8599999999,0.3031,207.05,51.76,0,51.76
2023-09-17,EV044,rural,mild,708.19,265985.04999999993,0.3032,214.72,53.68,0,53.68
2023-09-24,EV044,rural,mild,857.9,266842.94999999995,0.3034,260.26,65.06,0,65.06
2023-10-01,EV044,highway,mild,1160.29,268003.23999999993,0.3036,352.26,88.06,0,88.06
2023-10-08,EV044,highway,mild,840.84,268844.07999999996,0.3038,255.42,63.85,0,63.85
2023-10-15,EV044,urban,mild,446.23,269290.30999999994,0.3039,135.59,16.27,0,16.27
2023-10-22,EV044,urban,mild,378.77,269669.07999999996,0.3039,115.12,13.81,0,13.81
2023-10-29,EV044,highway,mild,1644.44,271313.51999999996,0.3043,500.34,150.1,0,150.1
2023-11-05,EV044,highway,mild,1351.2,272664.72,0.3045,411.48,123.44,0,123.44
2023-11-12,EV044,highway,mild,1699.14,274363.86,0.3049,518.02,62.16,0,62.16
2023-11-19,EV044,rural,mild,689.37,275053.23,0.305,210.27,25.23,0,25.23
2023-11-26,EV044,urban,mild,517.57,275570.8,0.3051,157.92,39.48,0,39.48
2023-12-03,EV044,rural,cold,675.23,276246.02999999997,0.3052,237.03,71.11,0,71.11
2023-12-10,EV044,urban,cold,260.43,276506.45999999996,0.3053,91.44,22.86,0,22.86
2023-12-17,EV044,rural,cold,653.31,277159.76999999996,0.3054,229.47,27.54,0,27.54
2023-12-24,EV044,highway,cold,1177.81,278337.57999999996,0.3057,414.02,49.68,0,49.68
2023-12-31,EV044,urban,cold,236.48,278574.05999999994,0.3057,83.14,9.98,0,9.98
2018-01-07,EV045,urban,cold,331.17,331.17,0.2501,95.24,11.43,2700,2711.43
2018-01-14,EV045,rural,cold,1196.17,1527.3400000000001,0.2503,344.32,86.08,0,86.08
2018-01-21,EV045,highway,cold,1374.33,2901.67,0.2506,396.04,118.81,0,118.81
2018-01-28,EV045,rural,cold,542.6,3444.27,0.2507,156.43,39.11,0,39.11
2018-02-04,EV045,rural,cold,784.61,4228.88,0.2508,226.34,56.59,0,56.59
2018-02-11,EV045,highway,cold,1247.39,5476.27,0.2511,360.2,90.05,0,90.05
2018-02-18,EV045,highway,cold,1721.84,7198.110000000001,0.2514,497.88,149.36,0,149.36
2018-02-25,EV045,highway,cold,834.09,8032.200000000001,0.2516,241.34,28.96,0,28.96
2018-03-04,EV045,rural,mild,993.2,9025.400000000001,0.2518,250.09,75.03,0,75.03
2018-03-11,EV045,urban,mild,516.58,9541.980000000001,0.2519,130.13,39.04,0,39.04
2018-03-18,EV045,highway,mild,1746.05,11288.03,0.2523,440.45,110.11,0,110.11
2018-03-25,EV045,highway,mild,1678.9,12966.93,0.2526,424.08,50.89,0,50.89
2018-04-01,EV045,highway,mild,1564.64,14531.57,0.2529,395.71,98.93,0,98.93
2018-04-08,EV045,urban,mild,590.85,15122.42,0.253,149.5,17.94,0,17.94
2018-04-15,EV045,highway,mild,934.79,16057.21,0.2532,236.7,28.4,0,28.4
2018-04-22,EV045,rural,mild,580.58,16637.79,0.2533,147.08,36.77,0,36.77
2018-04-29,EV045,rural,mild,590.78,17228.57,0.2534,149.73,17.97,0,17.97
2018-05-06,EV045,rural,mild,921.03,18149.6,0.2536,233.6,70.08,0,70.08
2018-05-13,EV045,rural,mild,583.34,18732.94,0.2537,148.02,17.76,0,17.76
2018-05-20,EV045,rural,mild,580.69,19313.629999999997,0.2539,147.42,17.69,0,17.69
2018-05-27,EV045,rural,mild,724.96,20038.589999999997,0.254,184.15,46.04,0,46.04
2018-06-03,EV045,urban,hot,381.76,20420.349999999995,0.2541,106.7,12.8,0,12.8
2018-06-10,EV045,urban,hot,481.03,20901.379999999994,0.2542,134.5,33.62,0,33.62
2018-06-17,EV045,highway,hot,898.07,21799.449999999993,0.2544,251.28,30.15,0,30.15
2018-06-24,EV045,rural,hot,689.97,22489.419999999995,0.2545,193.16,23.18,0,23.18
2018-07-01,EV045,highway,hot,1318.98,23808.399999999994,0.2548,369.63,92.41,0,92.41
2018-07-08,EV045,urban,hot,614.39,24422.789999999994,0.2549,172.26,43.06,0,43.06
2018-07-15,EV045,rural,hot,1184.35,25607.139999999992,0.2551,332.37,99.71,0,99.71
2018-07-22,EV045,rural,hot,731.27,26338.409999999993,0.2553,205.34,24.64,0,24.64
2018-07-29,EV045,urban,hot,696.85,27035.25999999999,0.2554,195.78,48.95,0,48.95
2018-08-05,EV045,rural,hot,907.93,27943.18999999999,0.2556,255.26,30.63,0,30.63
2018-08-12,EV045,urban,hot,614.57,28557.75999999999,0.2557,172.87,51.86,0,51.86
2018-08-19,EV045,urban,hot,505.41,29063.16999999999,0.2558,142.22,17.07,0,17.07
2018-08-26,EV045,rural,hot,1109.5,30172.66999999999,0.256,312.48,78.12,200,278.12
2018-09-02,EV045,rural,mild,903.28,31075.94999999999,0.2562,231.43,69.43,0,69.43
2018-09-09,EV045,highway,mild,1346.58,32422.52999999999,0.2565,345.38,41.45,0,41.45
2018-09-16,EV045,rural,mild,916.13,33338.65999999999,0.2567,235.14,70.54,0,70.54
2018-09-23,EV045,rural,mild,653.77,33992.429999999986,0.2568,167.89,41.97,0,41.97
2018-09-30,EV045,rural,mild,894.32,34886.749999999985,0.257,229.82,57.45,0,57.45
2018-10-07,EV045,urban,mild,346.52,35233.26999999998,0.257,89.07,10.69,0,10.69
2018-10-14,EV045,rural,mild,861.72,36094.98999999998,0.2572,221.65,66.5,0,66.5
2018-10-21,EV045,highway,mild,1249.37,37344.359999999986,0.2575,321.67,38.6,0,38.6
2018-10-28,EV045,rural,mild,626.51,37970.86999999999,0.2576,161.39,48.42,0,48.42
2018-11-04,EV045,rural,mild,571.39,38542.25999999999,0.2577,147.25,17.67,0,17.67
2018-11-11,EV045,highway,mild,1463.43,40005.68999999999,0.258,377.57,45.31,0,45.31
2018-11-18,EV045,rural,mild,909.04,40914.72999999999,0.2582,234.7,28.16,0,28.16
2018-11-25,EV045,urban,mild,396.11,41310.83999999999,0.2583,102.3,30.69,0,30.69
2018-12-02,EV045,highway,cold,1985.62,43296.45999999999,0.2587,590.64,177.19,0,177.19
2018-12-09,EV045,highway,cold,1117.59,44414.04999999999,0.2589,332.72,99.82,0,99.82
2018-12-16,EV045,urban,cold,257.48,44671.52999999999,0.2589,76.67,9.2,0,9.2
2018-12-23,EV045,rural,cold,911.21,45582.73999999999,0.2591,271.53,32.58,0,32.58
2018-12-30,EV045,highway,cold,1326.77,46909.50999999999,0.2594,395.76,98.94,0,98.94
2019-01-06,EV045,highway,cold,1331.85,48241.359999999986,0.2596,397.68,99.42,0,99.42
2019-01-13,EV045,highway,cold,852.83,49094.18999999999,0.2598,254.82,63.7,0,63.7
2019-01-20,EV045,rural,cold,929.16,50023.34999999999,0.26,277.82,69.45,500,569.45
2019-01-27,EV045,rural,cold,1012.86,51036.20999999999,0.2602,303.09,90.93,0,90.93
2019-02-03,EV045,rural,cold,1015.03,52051.23999999999,0.2604,303.97,36.48,0,36.48
2019-02-10,EV045,highway,cold,1918.24,53969.47999999999,0.2608,575.31,69.04,0,69.04
2019-02-17,EV045,rural,cold,978.98,54948.45999999999,0.261,293.83,88.15,0,88.15
2019-02-24,EV045,urban,cold,510.94,55459.399999999994,0.2611,153.41,46.02,0,46.02
2019-03-03,EV045,rural,mild,947.54,56406.939999999995,0.2613,247.57,61.89,0,61.89
2019-03-10,EV045,urban,mild,486.01,56892.95,0.2614,127.03,15.24,0,15.24
2019-03-17,EV045,urban,mild,597.09,57490.03999999999,0.2615,156.14,18.74,0,18.74
2019-03-24,EV045,urban,mild,313.45,57803.48999999999,0.2616,81.99,20.5,0,20.5
2019-03-31,EV045,rural,mild,1164.62,58968.10999999999,0.2618,304.89,76.22,0,76.22
2019-04-07,EV045,highway,mild,1830.18,60798.28999999999,0.2622,479.8,119.95,200,319.95
2019-04-14,EV045,highway,mild,1363.94,62162.229999999996,0.2624,357.94,89.48,0,89.48
2019-04-21,EV045,rural,mild,562.41,62724.64,0.2625,147.66,44.3,0,44.3
2019-04-28,EV045,urban,mild,210.45,62935.09,0.2626,55.26,6.63,0,6.63
2019-05-05,EV045,rural,mild,524.47,63459.56,0.2627,137.77,34.44,0,34.44
2019-05-12,EV045,urban,mild,545.98,64005.54,0.2628,143.48,35.87,0,35.87
2019-05-19,EV045,urban,mild,238.84,64244.38,0.2628,62.78,7.53,0,7.53
2019-05-26,EV045,highway,mild,1765.01,66009.39,0.2632,464.55,55.75,0,55.75
2019-06-02,EV045,highway,hot,1057.0,67066.39,0.2634,306.27,76.57,0,76.57
2019-06-09,EV045,urban,hot,328.69,67395.08,0.2635,95.26,28.58,0,28.58
2019-06-16,EV045,highway,hot,1667.85,69062.93000000001,0.2638,484.0,145.2,0,145.2
2019-06-23,EV045,urban,hot,482.51,69545.44,0.2639,140.07,35.02,0,35.02
2019-06-30,EV045,rural,hot,927.01,70472.45,0.2641,269.3,32.32,0,32.32
2019-07-07,EV045,highway,hot,1707.12,72179.56999999999,0.2644,496.57,148.97,0,148.97
2019-07-14,EV045,highway,hot,1970.34,74149.90999999999,0.2648,573.99,172.2,0,172.2
2019-07-21,EV045,urban,hot,458.82,74608.73,0.2649,133.71,33.43,0,33.43
2019-07-28,EV045,highway,hot,1661.38,76270.11,0.2653,484.76,121.19,0,121.19
2019-08-04,EV045,urban,hot,315.71,76585.82,0.2653,92.14,23.04,0,23.04
2019-08-11,EV045,highway,hot,1912.7,78498.52,0.2657,559.02,139.75,0,139.75
2019-08-18,EV045,rural,hot,543.1,79041.62000000001,0.2658,158.8,39.7,0,39.7
2019-08-25,EV045,highway,hot,1462.66,80504.28000000001,0.2661,428.14,107.03,0,107.03
2019-09-01,EV045,rural,mild,607.08,81111.36000000002,0.2662,161.62,48.49,0,48.49
2019-09-08,EV045,highway,mild,929.65,82041.01000000001,0.2664,247.67,74.3,0,74.3
2019-09-15,EV045,highway,mild,1539.67,83580.68000000001,0.2667,410.65,123.19,0,123.19
2019-09-22,EV045,urban,mild,667.13,84247.81000000001,0.2668,178.02,21.36,0,21.36
2019-09-29,EV045,urban,mild,324.74,84572.55000000002,0.2669,86.68,21.67,0,21.67
2019-10-06,EV045,urban,mild,378.25,84950.80000000002,0.267,100.99,12.12,0,12.12
2019-10-13,EV045,urban,mild,533.25,85484.05000000002,0.2671,142.43,42.73,0,42.73
2019-10-20,EV045,urban,mild,646.86,86130.91000000002,0.2672,172.86,51.86,0,51.86
2019-10-27,EV045,highway,mild,1563.81,87694.72000000002,0.2675,418.38,50.21,0,50.21
2019-11-03,EV045,rural,mild,585.18,88279.90000000001,0.2677,156.63,39.16,0,39.16
2019-11-10,EV045,urban,mild,232.56,88512.46,0.2677,62.26,15.56,0,15.56
2019-11-17,EV045,rural,mild,765.66,89278.12000000001,0.2679,205.09,51.27,0,51.27
2019-11-24,EV045,highway,mild,1945.94,91224.06000000001,0.2682,521.99,130.5,0,130.5
2019-12-01,EV045,rural,cold,988.99,92213.05000000002,0.2684,305.31,76.33,0,76.33
2019-12-08,EV045,highway,cold,1544.11,93757.16000000002,0.2688,477.23,119.31,0,119.31
2019-12-15,EV045,rural,cold,843.86,94601.02000000002,0.2689,260.97,78.29,0,78.29
2019-12-22,EV045,highway,cold,1332.82,95933.84000000003,0.2692,412.59,123.78,0,123.78
2019-12-29,EV045,highway,cold,1484.86,97418.70000000003,0.2695,460.17,55.22,0,55.22
2020-01-05,EV045,highway,cold,1113.71,98532.41000000003,0.2697,345.43,103.63,0,103.63
2020-01-12,EV045,rural,cold,1128.64,99661.05000000003,0.2699,350.35,105.11,0,105.11
2020-01-19,EV045,urban,cold,502.86,100163.91000000003,0.27,156.16,18.74,2500,2518.74
2020-01-26,EV045,rural,cold,715.21,100879.12000000004,0.2702,222.22,55.55,2500,2555.55
2020-02-02,EV045,urban,cold,497.53,101376.65000000004,0.2703,154.64,18.56,0,18.56
2020-02-09,EV045,urban,cold,374.39,101751.04000000004,0.2704,116.4,29.1,0,29.1
2020-02-16,EV045,highway,cold,1778.34,103529.38000000003,0.2707,553.62,138.41,0,138.41
2020-02-23,EV045,urban,cold,619.4,104148.78000000003,0.2708,192.91,23.15,0,23.15
2020-03-01,EV045,urban,mild,564.26,104713.04000000002,0.2709,152.88,45.86,0,45.86
2020-03-08,EV045,urban,mild,409.51,105122.55000000002,0.271,110.99,13.32,0,13.32
2020-03-15,EV045,urban,mild,646.67,105769.22000000002,0.2712,175.35,43.84,0,43.84
2020-03-22,EV045,rural,mild,918.83,106688.05000000002,0.2713,249.31,74.79,0,74.79
2020-03-29,EV045,highway,mild,1804.31,108492.36000000002,0.2717,490.23,147.07,0,147.07
2020-04-05,EV045,highway,mild,1664.25,110156.61000000002,0.272,452.73,135.82,0,135.82
2020-04-12,EV045,highway,mild,981.21,111137.82000000002,0.2722,267.11,32.05,0,32.05
2020-04-19,EV045,urban,mild,686.17,111823.99000000002,0.2724,186.89,56.07,0,56.07
2020-04-26,EV045,rural,mild,618.12,112442.11000000002,0.2725,168.43,42.11,0,42.11
2020-05-03,EV045,rural,mild,956.68,113398.79000000001,0.2727,260.87,65.22,0,65.22
2020-05-10,EV045,rural,mild,1133.13,114531.92000000001,0.2729,309.24,92.77,0,92.77
2020-05-17,EV045,urban,mild,215.5,114747.42000000001,0.2729,58.82,14.71,0,14.71
2020-05-24,EV045,rural,mild,1159.7,115907.12000000001,0.2732,316.81,38.02,0,38.02
2020-05-31,EV045,highway,mild,982.85,116889.97000000002,0.2734,268.69,32.24,0,32.24
2020-06-07,EV045,urban,hot,228.62,117118.59000000001,0.2734,68.76,20.63,0,20.63
2020-06-14,EV045,highway,hot,1163.92,118282.51000000001,0.2737,350.37,105.11,0,105.11
2020-06-21,EV045,highway,hot,1578.75,119861.26000000001,0.274,475.79,142.74,0,142.74
2020-06-28,EV045,highway,hot,1936.68,121797.94,0.2744,584.48,175.34,0,175.34
2020-07-05,EV045,urban,hot,446.16,122244.1,0.2744,134.69,40.41,0,40.41
2020-07-12,EV045,urban,hot,478.32,122722.42000000001,0.2745,144.45,36.11,0,36.11
2020-07-19,EV045,urban,hot,224.01,122946.43000000001,0.2746,67.66,16.91,0,16.91
2020-07-26,EV045,urban,hot,225.76,123172.19,0.2746,68.2,20.46,0,20.46
2020-08-02,EV045,rural,hot,618.17,123790.36,0.2748,186.83,56.05,0,56.05
2020-08-09,EV045,urban,hot,223.14,124013.5,0.2748,67.45,16.86,0,16.86
2020-08-16,EV045,urban,hot,301.65,124315.15,0.2749,91.2,27.36,0,27.36
2020-08-23,EV045,urban,hot,685.96,125001.11,0.275,207.5,24.9,0,24.9
2020-08-30,EV045,rural,hot,535.94,125537.05,0.2751,162.19,19.46,0,19.46
2020-09-06,EV045,rural,mild,1062.75,126599.8,0.2753,292.6,73.15,0,73.15
2020-09-13,EV045,highway,mild,1655.37,128255.17,0.2757,456.3,54.76,0,54.76
2020-09-20,EV045,urban,mild,693.17,128948.34,0.2758,191.17,22.94,0,22.94
2020-09-27,EV045,highway,mild,1957.45,130905.79,0.2762,540.61,135.15,0,135.15
2020-10-04,EV045,urban,mild,266.88,131172.66999999998,0.2762,73.72,18.43,0,18.43
2020-10-11,EV045,highway,mild,1032.37,132205.03999999998,0.2764,285.39,85.62,0,85.62
2020-10-18,EV045,rural,mild,1051.09,133256.12999999998,0.2767,290.79,34.89,0,34.89
2020-10-25,EV045,urban,mild,663.64,133919.77,0.2768,183.68,22.04,0,22.04
2020-11-01,EV045,rural,mild,993.67,134913.44,0.277,275.23,68.81,0,68.81
2020-11-08,EV045,highway,mild,1368.82,136282.26,0.2773,379.51,113.85,0,113.85
2020-11-15,EV045,urban,mild,629.75,136912.01,0.2774,174.68,20.96,0,20.96
2020-11-22,EV045,highway,mild,1687.46,138599.47,0.2777,468.64,140.59,0,140.59
2020-11-29,EV045,highway,mild,1489.89,140089.36000000002,0.278,414.22,103.56,0,103.56
2020-12-06,EV045,highway,cold,1028.92,141118.28000000003,0.2782,329.21,39.51,0,39.51
2020-12-13,EV045,rural,cold,566.16,141684.44000000003,0.2783,181.22,45.3,0,45.3
2020-12-20,EV045,urban,cold,553.66,142238.10000000003,0.2784,177.29,44.32,0,44.32
2020-12-27,EV045,urban,cold,574.31,142812.41000000003,0.2786,183.98,45.99,0,45.99
2021-01-03,EV045,urban,cold,696.14,143508.55000000005,0.2787,223.12,26.77,0,26.77
2021-01-10,EV045,highway,cold,932.58,144441.13000000003,0.2789,299.1,35.89,0,35.89
2021-01-17,EV045,rural,cold,823.64,145264.77000000005,0.2791,264.32,79.3,0,79.3
2021-01-24,EV045,rural,cold,1084.13,146348.90000000005,0.2793,348.18,41.78,0,41.78
2021-01-31,EV045,rural,cold,1085.59,147434.49000000005,0.2795,348.92,87.23,0,87.23
2021-02-07,EV045,urban,cold,609.09,148043.58000000005,0.2796,195.85,58.75,0,58.75
2021-02-14,EV045,rural,cold,529.27,148572.85000000003,0.2797,170.25,51.07,0,51.07
2021-02-21,EV045,highway,cold,1644.13,150216.98000000004,0.28,529.49,132.37,700,832.37
2021-02-28,EV045,urban,cold,287.51,150504.49000000005,0.2801,92.61,23.15,700,723.15
2021-03-07,EV045,urban,mild,410.55,150915.04000000004,0.2802,115.03,34.51,700,734.51
2021-03-14,EV045,rural,mild,562.74,151477.78000000003,0.2803,157.73,18.93,0,18.93
2021-03-21,EV045,urban,mild,369.19,151846.97000000003,0.2804,103.51,25.88,0,25.88
2021-03-28,EV045,rural,mild,885.87,152732.84000000003,0.2805,248.53,62.13,0,62.13
2021-04-04,EV045,highway,mild,1310.33,154043.17,0.2808,367.95,44.15,0,44.15
2021-04-11,EV045,urban,mild,224.27,154267.44,0.2809,62.99,18.9,0,18.9
2021-04-18,EV045,urban,mild,485.28,154752.72,0.281,136.34,40.9,0,40.9
2021-04-25,EV045,highway,mild,1946.11,156698.83,0.2813,547.52,164.26,0,164.26
2021-05-02,EV045,highway,mild,1445.06,158143.88999999998,0.2816,406.97,122.09,0,122.09
2021-05-09,EV045,rural,mild,1173.47,159317.36,0.2819,330.76,82.69,0,82.69
2021-05-16,EV045,rural,mild,1195.41,160512.77,0.2821,337.23,101.17,0,101.17
2021-05-23,EV045,rural,mild,1095.32,161608.09,0.2823,309.23,37.11,0,37.11
2021-05-30,EV045,highway,mild,1202.52,162810.61,0.2826,339.79,40.77,0,40.77
2021-06-06,EV045,rural,hot,1047.7,163858.31,0.2828,325.89,39.11,0,39.11
2021-06-13,EV045,rural,hot,681.97,164540.28,0.2829,212.23,53.06,0,53.06
2021-06-20,EV045,highway,hot,1646.51,166186.79,0.2832,512.99,153.9,0,153.9
2021-06-27,EV045,urban,hot,531.92,166718.71000000002,0.2833,165.79,41.45,0,41.45
2021-07-04,EV045,highway,hot,1092.49,167811.2,0.2836,340.77,102.23,0,102.23
2021-07-11,EV045,urban,hot,209.95,168021.15000000002,0.2836,65.5,16.38,0,16.38
